State		Lambda		Throughput		Latency		CPU		Time
11		9054.62423979		7605.02782238		23.2373477187		0		2014-04-13 00:16:15
11		9363.64006582		7779.078123		21.2895335159		0		2014-04-13 00:16:45
11		9668.76884979		8028.94621952		21.4424640212		0		2014-04-13 00:17:15
11		9969.13573365		8077.3727868		19.8401747388		0		2014-04-13 00:17:45
11		10264.1709106		8040.18773058		15.0762606512		0		2014-04-13 00:18:15
11		10552.8129414		8012.37879713		30.1070702644		0		2014-04-13 00:18:45
11		10834.3481536		7900.40877123		19.7066180102		0		2014-04-13 00:19:15
11		11108.114464		8018.87096665		25.6307353234		0		2014-04-13 00:19:45
11		11373.1493735		7912.43180297		21.4552085876		0		2014-04-13 00:20:15
11		11628.9706068		8315.74932128		27.5144668845		0		2014-04-13 00:20:45
11		11874.6619418		7964.84367966		20.6897221387		0		2014-04-13 00:21:15
11		12109.7309095		7943.56517655		21.1777510101		0		2014-04-13 00:21:45
11		12333.4184521		7809.25555293		20.1294333333		0		2014-04-13 00:22:15
11		12545.0941998		7920.24072076		25.9487151084		0		2014-04-13 00:22:45
11		12744.3267143		7990.38065758		18.0984335767		0		2014-04-13 00:23:15
11		12930.3957938		8354.99506514		15.7672497965		0		2014-04-13 00:23:45
11		13102.8844528		8329.3669427		24.6617853032		0		2014-04-13 00:24:15
11		13261.3227608		7947.89844396		18.9135860136		0		2014-04-13 00:24:45
11		13405.3174176		8132.46693647		21.3927435185		0		2014-04-13 00:25:15
11		13534.3717471		8213.82824212		24.4763763363		0		2014-04-13 00:25:45
11		13648.1325514		7779.04597746		16.8158632287		0		2014-04-13 00:26:15
11		13746.3218836		7993.81844895		21.9267152778		0		2014-04-13 00:26:45
11		13828.6697169		8055.00310495		24.127350814		0		2014-04-13 00:27:16
11		13895.062248		8120.36226377		21.1083313322		0		2014-04-13 00:27:46
11		13945.0080087		8287.92809255		20.8801006403		0		2014-04-13 00:28:16
11		13978.5819186		8142.17063213		18.2397002315		0		2014-04-13 00:28:46
11		13995.6472434		8018.21779216		19.6991600944		0		2014-04-13 00:29:16
11		13996.1593025		7815.31763926		27.499072278		0		2014-04-13 00:29:46
11		13980.1196702		8101.64915107		23.801832716		0		2014-04-13 00:30:16
11		13947.5852165		8096.74089303		22.9544525945		0		2014-04-13 00:30:46
11		13898.67019		8052.70763614		23.0111054123		0		2014-04-13 00:31:16
11		13833.4755375		7963.25297321		28.3484304472		0		2014-04-13 00:31:46
11		13752.1705112		8053.75889547		22.7742916667		0		2014-04-13 00:32:16
11		13655.0450186		8207.55362935		17.1811426862		0		2014-04-13 00:32:46
11		13542.3287232		8302.33753845		25.7135642799		0		2014-04-13 00:33:16
11		13414.3446731		8089.9012438		17.1677772259		0		2014-04-13 00:33:46
11		13271.329442		7946.09996472		24.2120151656		0		2014-04-13 00:34:16
11		13113.8208867		7876.38679839		21.0650911093		0		2014-04-13 00:34:46
11		12942.1828179		8236.15300994		23.0539965782		0		2014-04-13 00:35:16
11		12767.6472586		8062.56067757		16.6945119048		0		2014-04-13 00:35:46
11		12570.005934		7818.44458993		29.8813889639		0		2014-04-13 00:36:16
11		12359.7454422		8070.63800497		21.6418166667		0		2014-04-13 00:36:46
11		12137.4780542		8107.09076415		32.1249446797		0		2014-04-13 00:37:16
11		11903.8036572		8329.71379057		17.0879		0		2014-04-13 00:37:46
11		11659.3287435		7910.11362481		25.6305396623		0		2014-04-13 00:38:16
11		11404.795015		7986.68816984		32.3658420277		0		2014-04-13 00:38:47
11		11140.6880305		7893.17171436		16.3616700337		0		2014-04-13 00:39:17
11		10868.0623739		8126.85267153		22.1748144803		0		2014-04-13 00:39:47
11		10587.4127864		7925.28655899		16.497420507		0		2014-04-13 00:40:17
11		10299.5724993		7968.68516468		21.5956744434		0		2014-04-13 00:40:47
11		10005.4580907		7843.76612313		25.9439098238		0		2014-04-13 00:41:17
11		9705.60131259		7855.17702568		23.9487630398		0		2014-04-13 00:41:47
11		9401.16296438		7844.34015477		27.8300233115		0		2014-04-13 00:42:17
11		9092.68694778		7711.20600383		20.6457694782		0		2014-04-13 00:42:47
11		8798.34602989		7725.94267926		17.9868589506		0		2014-04-13 00:43:17
11		8484.50017541		7709.18063846		20.1883859649		0		2014-04-13 00:43:47
11		8186.7608231		7572.11682665		16.0487230129		0		2014-04-13 00:44:17
11		7870.96019973		7343.82328871		17.5062532828		0		2014-04-13 00:44:47
11		7554.69686794		7337.87582679		17.7939328705		0		2014-04-13 00:45:17
11		7239.50529843		7022.33416526		12.8573563766		0		2014-04-13 00:45:47
11		6925.77556223		6830.02079872		14.7217360831		0		2014-04-13 00:46:17
11		6614.43956248		6559.9674746		14.9453546875		0		2014-04-13 00:46:47
11		6307.30309154		6254.02287737		10.802117993		0		2014-04-13 00:47:17
11		6003.8258538		5974.27511691		12.5718932498		0		2014-04-13 00:47:47
11		5705.6877021		5686.08127493		9.95421082908		0		2014-04-13 00:48:17
11		5414.06025767		5395.92649377		9.60481999666		0		2014-04-13 00:48:48
11		5129.16636179		5108.0564087		12.02521402		0		2014-04-13 00:49:18
11		4868.6624389		4843.22736268		14.881503655		0		2014-04-13 00:49:48
11		4599.17257913		4587.82096411		7.93905888377		0		2014-04-13 00:50:18
11		4353.89844657		4327.77796452		13.2865044005		0		2014-04-13 00:50:48
11		4103.81136341		4099.34681745		11.1896365943		0		2014-04-13 00:51:18
11		3877.4223345		3850.48022842		8.11586651438		0		2014-04-13 00:51:48
11		3649.76748147		3636.39466019		8.48833433565		0		2014-04-13 00:52:18
11		3434.8994525		3422.38735712		9.46142467689		0		2014-04-13 00:52:48
11		3233.49362629		3227.62087575		12.044754557		0		2014-04-13 00:53:18
11		3055.29746749		3038.06007488		9.43650952984		0		2014-04-13 00:53:48
11		2879.4517982		2870.65887503		8.77146656101		0		2014-04-13 00:54:18
11		2727.89677826		2713.2191479		7.5075052444		0		2014-04-13 00:54:48
11		2589.41825404		2572.04638383		11.0772457717		0		2014-04-13 00:55:18
11		2457.57355137		2457.97265531		7.1689150913		0		2014-04-13 00:55:48
11		2341.74955138		2344.71798688		9.09670147179		0		2014-04-13 00:56:18
11		2241.77123059		2226.60018008		12.951351397		0		2014-04-13 00:56:48
11		2163.06452069		2161.17131799		9.90272863679		0		2014-04-13 00:57:19
11		2099.77171071		2091.9282875		8.59223980464		0		2014-04-13 00:57:49
11		2048.88392371		2036.02340361		13.1200752967		0		2014-04-13 00:58:19
11		2015.50749554		2008.10285742		9.55017921431		0		2014-04-13 00:58:49
11		1999.95214968		1983.65221707		21.7246825386		0		2014-04-13 00:59:19
11		2000.46505804		1992.36479607		13.4953017361		0		2014-04-13 00:59:49
11		2016.9690011		2010.68691783		9.56698677944		0		2014-04-13 01:00:19
11		2048.77250016		2046.77820481		7.18138462825		0		2014-04-13 01:00:49
11		2098.96976464		2089.61755266		13.6470627823		0		2014-04-13 01:01:19
11		2166.85248648		2157.15370288		6.30351877278		0		2014-04-13 01:01:49
11		2246.30603402		2239.79281773		10.9140372645		0		2014-04-13 01:02:19
11		2347.45527062		2349.46660415		6.65763659487		0		2014-04-13 01:02:49
11		2463.84308003		2462.05943638		12.3691056858		0		2014-04-13 01:03:19
11		2582.13409505		2586.05587091		9.35410360531		0		2014-04-13 01:03:49
11		2727.95267526		2725.72308638		8.93290695105		0		2014-04-13 01:04:19
11		2889.4265479		2883.5283241		8.33382584148		0		2014-04-13 01:04:49
11		3055.39366951		3048.3905258		7.326499829		0		2014-04-13 01:05:19
11		3244.5021232		3245.00090071		5.59964410801		0		2014-04-13 01:05:49
11		3448.36706427		3448.19078233		7.74577396944		0		2014-04-13 01:06:19
11		3650.63660532		3644.25562835		12.3183209255		0		2014-04-13 01:06:50
11		3879.51727106		3877.19737676		9.32032634267		0		2014-04-13 01:07:20
11		4120.36213701		4099.03988393		8.15784420096		0		2014-04-13 01:07:50
11		4356.25771918		4358.62111723		10.7268016801		0		2014-04-13 01:08:20
11		4616.69484828		4607.06757662		9.24499886238		0		2014-04-13 01:08:50
11		4886.1192958		4863.53650214		10.8616512915		0		2014-04-13 01:09:20
11		5148.63098567		5126.59585226		12.9217535432		0		2014-04-13 01:09:50
11		5417.82625274		5389.21119297		11.3165557731		0		2014-04-13 01:10:20
11		5710.23287709		5680.69948665		13.9605450853		0		2014-04-13 01:10:50
11		6007.07448775		5986.57281344		11.6904830798		0		2014-04-13 01:11:20
11		6309.24139545		6263.55116573		10.9982602699		0		2014-04-13 01:11:50
11		6616.83284689		6496.78377945		14.5065483638		0		2014-04-13 01:12:20
11		6927.91069187		6858.83122253		15.6454843059		0		2014-04-13 01:12:50
11		7241.18990273		7058.46573043		14.4409430556		0		2014-04-13 01:13:20
11		7556.83875601		7260.85708501		22.5437499852		0		2014-04-13 01:13:50
11		7872.87288403		7455.78053793		14.6754079668		0		2014-04-13 01:14:20
12		10604.822064		8400.8116931		21.5476208333		0		2014-04-13 01:18:51
12		10885.0334512		4824.94401994		26.2979194373		0		2014-04-13 01:19:21
12		11157.3390677		5488.76809077		17.6079765734		0		2014-04-13 01:19:51
12		11420.9351706		7306.98711999		28.2149393842		0		2014-04-13 01:20:21
12		11674.9518949		7305.95902173		7.96299016835		0		2014-04-13 01:20:51
12		11918.8116486		7759.64548792		25.7995982906		0		2014-04-13 01:21:21
12		12151.966978		8327.48353807		13.617061999		0		2014-04-13 01:21:51
12		12373.4998506		8360.48422583		12.5168190374		0		2014-04-13 01:22:21
12		12583.0427751		8405.58168827		17.3866874003		0		2014-04-13 01:22:51
12		12779.9493429		8416.95119922		15.837864488		0		2014-04-13 01:23:21
12		12963.5475273		8441.42270527		17.6047895088		0		2014-04-13 01:23:51
12		13133.535672		8469.02739537		19.3363658129		0		2014-04-13 01:24:21
12		13289.3449314		8303.63761049		16.1005859788		0		2014-04-13 01:24:51
12		13430.5425086		8615.80470262		25.0206888889		0		2014-04-13 01:25:21
12		13556.7276395		8391.26794937		20.619235641		0		2014-04-13 01:25:51
12		13667.6339042		8328.56278506		25.2045352846		0		2014-04-13 01:26:21
12		13762.8894858		8361.81795584		21.265369936		0		2014-04-13 01:26:51
12		13842.2414852		8425.11191459		17.5191025132		0		2014-04-13 01:27:22
12		13905.4635427		8594.23820322		14.7038131313		0		2014-04-13 01:27:52
12		13952.4064429		8570.99113649		22.3765839897		0		2014-04-13 01:28:22
12		13982.9624782		8417.87901575		29.3668008611		0		2014-04-13 01:28:52
12		13996.9879419		8518.90021875		17.7071899471		0		2014-04-13 01:29:22
12		13994.4763513		8520.01482832		22.0283796651		0		2014-04-13 01:29:52
12		13975.4222087		8592.94296932		19.6195943355		0		2014-04-13 01:30:22
12		13939.8853184		8250.84127744		23.5331846561		0		2014-04-13 01:30:52
12		13887.9515245		8333.61178683		14.8433243386		0		2014-04-13 01:31:22
12		13819.8052235		8527.48147434		25.9007691129		0		2014-04-13 01:31:52
12		13735.619474		8558.44320916		16.3972549554		0		2014-04-13 01:32:22
12		13635.5900314		8569.94811973		24.4723349364		0		2014-04-13 01:32:52
12		13520.0155236		8464.30087688		19.4443090182		0		2014-04-13 01:33:22
12		13389.1807498		8548.73416511		21.5837405825		0		2014-04-13 01:33:52
12		13243.5392525		8375.97214236		24.6248315646		0		2014-04-13 01:34:22
12		13092.6195106		8421.13585777		16.7899233035		0		2014-04-13 01:34:52
12		12919.1544512		8434.17293347		20.4754271605		0		2014-04-13 01:35:22
12		12732.2542167		8677.72967807		23.9015239488		0		2014-04-13 01:35:52
12		12532.2349036		8590.08016319		19.6079446543		0		2014-04-13 01:36:22
12		12319.7127529		8457.58672985		31.2112987179		0		2014-04-13 01:36:52
12		12095.3010236		8527.41419495		20.0678136726		0		2014-04-13 01:37:22
12		11859.5138742		8710.67702348		18.0023843537		0		2014-04-13 01:37:53
12		11612.9596531		8433.33728532		23.4752742919		0		2014-04-13 01:38:23
12		11356.5018719		8504.17105731		19.2566763668		0		2014-04-13 01:38:53
12		11090.7402389		8485.29795429		19.6694448707		0		2014-04-13 01:39:23
12		10831.1941043		8272.3703574		18.3233657293		0		2014-04-13 01:39:53
12		10549.4959699		8284.66835027		28.0345555556		0		2014-04-13 01:40:23
12		10260.5701263		8478.08482435		24.2896727155		0		2014-04-13 01:40:53
12		9965.25896294		8427.59204791		23.1686641993		0		2014-04-13 01:41:23
12		9663.21789587		8346.78787473		18.2637793332		0		2014-04-13 01:41:53
12		9357.9345454		8310.06304859		21.0213675089		0		2014-04-13 01:42:23
12		9048.58214111		8154.93180577		19.0436420191		0		2014-04-13 01:42:53
12		8736.29865174		8044.46757267		19.5108681245		0		2014-04-13 01:43:23
12		8421.10612602		7683.6157208		23.8941879528		0		2014-04-13 01:43:53
12		8102.68619649		7762.96207502		16.0838246155		0		2014-04-13 01:44:23
12		7786.44426856		7497.25586647		14.6934898306		0		2014-04-13 01:44:53
12		7469.93815558		7234.09230998		19.7144575888		0		2014-04-13 01:45:23
12		7154.68263244		7076.28655865		11.8775389148		0		2014-04-13 01:45:53
12		6841.65609663		6768.56907106		12.8638799055		0		2014-04-13 01:46:23
12		6530.59417141		6471.47963546		8.95705025076		0		2014-04-13 01:46:53
12		6239.94241808		6207.69983142		10.4658692041		0		2014-04-13 01:47:23
12		5953.95705746		5928.9570122		10.079398953		0		2014-04-13 01:47:54
12		5656.78919131		5635.17022222		7.90767012299		0		2014-04-13 01:48:24
12		5365.5974136		5330.92807684		9.94972690229		0		2014-04-13 01:48:54
12		5082.10972681		5062.46055097		12.0619618748		0		2014-04-13 01:49:24
12		4821.43441707		4781.91826446		15.5362665799		0		2014-04-13 01:49:54
12		4554.75726643		4523.73381108		9.9200698267		0		2014-04-13 01:50:24
12		4298.27287725		4287.29474907		10.9958702795		0		2014-04-13 01:50:54
12		4051.36660773		4037.28308395		8.63621629837		0		2014-04-13 01:51:24
12		3815.11791867		3799.37914029		12.5648642929		0		2014-04-13 01:51:54
12		3602.67433151		3594.12614457		11.2819881375		0		2014-04-13 01:52:24
12		3402.6738105		3397.67603158		9.17026596053		0		2014-04-13 01:52:54
12		3202.70577629		3195.4274443		12.9018480499		0		2014-04-13 01:53:24
12		3016.79313479		3000.94196668		9.19822539025		0		2014-04-13 01:53:54
12		2845.30440013		2833.19010441		12.7072396775		0		2014-04-13 01:54:24
12		2695.84015907		2691.58625546		7.67387461316		0		2014-04-13 01:54:54
12		2552.66660369		2532.28046713		8.34910721796		0		2014-04-13 01:55:24
12		2424.75319863		2409.01409393		6.76010014079		0		2014-04-13 01:55:54
12		2324.35412585		2314.35120085		12.5484590978		0		2014-04-13 01:56:24
12		2227.54429701		2212.30907029		9.86206308506		0		2014-04-13 01:56:55
12		2147.80059637		2140.23568243		11.1866196447		0		2014-04-13 01:57:25
12		2087.43044639		2084.57810763		7.19604477895		0		2014-04-13 01:57:55
12		2040.39604561		2029.77143088		12.1415321324		0		2014-04-13 01:58:25
12		2010.63720973		2010.89550942		11.2846079365		0		2014-04-13 01:58:55
12		1998.86144186		1988.49096717		7.44123891661		0		2014-04-13 01:59:25
12		2002.13803091		1996.52358037		10.5103423376		0		2014-04-13 01:59:55
12		2022.74393455		2019.8333549		12.290891297		0		2014-04-13 02:00:25
12		2058.26551338		2058.04156676		9.66470192758		0		2014-04-13 02:00:55
12		2112.07520713		2106.10792191		12.7119388099		0		2014-04-13 02:01:25
12		2183.26004597		2185.01540273		9.51288045434		0		2014-04-13 02:01:55
12		2260.5986983		2260.13378883		7.56973146217		0		2014-04-13 02:02:25
12		2363.29536535		2365.51058297		8.42741601048		0		2014-04-13 02:02:55
12		2482.30479942		2480.38393791		6.18120453761		0		2014-04-13 02:03:25
12		2617.43593459		2610.89792022		8.10744906246		0		2014-04-13 02:03:55
12		2759.40657439		2754.40790693		10.9688283604		0		2014-04-13 02:04:25
12		2924.38051831		2916.8171582		9.96928375091		0		2014-04-13 02:04:55
12		3103.08114093		3097.86648256		9.77050632761		0		2014-04-13 02:05:25
12		3285.42435551		3276.25952711		9.85948314487		0		2014-04-13 02:05:56
12		3479.33271663		3466.47812282		9.63832069494		0		2014-04-13 02:06:26
12		3697.65839605		3692.09513186		9.5751350269		0		2014-04-13 02:06:56
12		3927.00300201		3917.9335146		10.7077973181		0		2014-04-13 02:07:26
12		4168.19505151		4144.09170953		11.3100073737		0		2014-04-13 02:07:56
12		4405.82844673		4403.28460619		9.85745082058		0		2014-04-13 02:08:26
12		4667.85141802		4651.32955668		9.6577709537		0		2014-04-13 02:08:56
12		4940.89604975		4928.61805141		12.0103707027		0		2014-04-13 02:09:26
12		5206.21131785		5190.50628437		10.2662744827		0		2014-04-13 02:09:56
12		5492.77316222		5459.18262996		11.6415907597		0		2014-04-13 02:10:26
12		5769.39241027		5729.92855696		14.573475973		0		2014-04-13 02:10:56
12		6068.90112206		6031.0015256		9.64869853423		0		2014-04-13 02:11:26
12		6372.20617443		6344.64731033		9.84911973713		0		2014-04-13 02:11:56
12		6681.54743119		6622.85315889		12.4631978403		0		2014-04-13 02:12:26
12		6993.10118075		6949.28074464		13.8475726201		0		2014-04-13 02:12:56
12		7308.45455046		7169.21116157		10.526574937		0		2014-04-13 02:13:26
12		7624.3789897		7495.61121779		16.2683236813		0		2014-04-13 02:13:56
12		7923.15565843		7649.7581724		16.8275717906		0		2014-04-13 02:14:26
12		8239.9090461		7795.46663371		17.6227031743		0		2014-04-13 02:14:56
12		8555.24435671		8075.77060331		14.590926332		0		2014-04-13 02:15:27
12		8868.9678584		8141.44312575		17.2392203418		0		2014-04-13 02:15:57
12		9179.98497273		8059.33401176		25.4480805556		0		2014-04-13 02:16:27
12		9487.65589477		8268.41816469		18.5622037634		0		2014-04-13 02:16:57
12		9791.15202002		8335.13839814		30.600499532		0		2014-04-13 02:17:27
12		10089.5936787		8386.44752175		22.0657651637		0		2014-04-13 02:17:57
12		10381.9565273		8237.95360188		24.3025069572		0		2014-04-13 02:18:27
12		10667.8279712		8412.23079373		16.2395821909		0		2014-04-13 02:18:57
13		13719.9740304		8886.80604892		16.3959249288		0		2014-04-13 02:32:28
13		13617.3098136		8988.27582191		27.9444341657		0		2014-04-13 02:32:58
13		13499.142799		9173.02089057		20.4875316963		0		2014-04-13 02:33:28
13		13373.6139217		8962.17772338		16.2256473064		0		2014-04-13 02:33:58
13		13226.3064929		9184.07519585		12.3067265168		0		2014-04-13 02:34:28
13		13064.5755904		8944.8400706		17.6916992869		0		2014-04-13 02:34:58
13		12888.8245174		8969.13246663		22.6407121907		0		2014-04-13 02:35:28
13		12699.6293491		8882.01044761		24.6168610616		0		2014-04-13 02:35:58
13		12497.461594		9037.48124086		19.4420029327		0		2014-04-13 02:36:28
13		12282.7215268		6522.37951968		12.6697795632		0		2014-04-13 02:36:59
13		12056.2734537		9101.02611686		16.897625		0		2014-04-13 02:37:29
13		11818.6962986		9014.28814078		16.6821668207		0		2014-04-13 02:37:59
13		11570.4436107		8955.39520828		24.5548192423		0		2014-04-13 02:38:29
13		11312.3470104		9057.72501642		24.9478578214		0		2014-04-13 02:38:59
13		11045.1294712		8851.88781926		16.3171104918		0		2014-04-13 02:39:29
13		10769.506266		8798.21279972		19.1458955897		0		2014-04-13 02:39:59
13		10485.2310395		8891.06654973		22.5532790938		0		2014-04-13 02:40:29
13		10194.9088584		8901.69621419		13.9815981731		0		2014-04-13 02:40:59
13		9898.25607172		8701.92793813		21.2351238859		0		2014-04-13 02:41:29
13		9596.27054681		8716.19759231		17.8004977143		0		2014-04-13 02:41:59
13		9289.40325106		8582.61504845		15.7601351018		0		2014-04-13 02:42:29
13		8978.24695365		8461.22896039		18.5657325193		0		2014-04-13 02:42:59
13		8665.12314528		8269.94391233		20.1459831541		0		2014-04-13 02:43:29
13		8349.78166046		8055.25761988		16.810293928		0		2014-04-13 02:43:59
13		8031.35650606		7844.77847253		14.1426475129		0		2014-04-13 02:44:29
13		7714.31569644		7642.41915137		13.6812705931		0		2014-04-13 02:44:59
13		7414.97561109		7327.58529159		12.626335735		0		2014-04-13 02:45:29
13		7098.90440959		7041.14961183		11.552547635		0		2014-04-13 02:45:59
13		6785.47379128		6736.86799472		11.342313669		0		2014-04-13 02:46:29
13		6474.30966513		6435.94094776		11.5624847859		0		2014-04-13 02:47:00
13		6168.42258728		6134.23977237		9.11798627515		0		2014-04-13 02:47:30
13		5898.931987		5890.19646453		6.92173729866		0		2014-04-13 02:48:00
13		5601.99939306		5581.13860944		11.9018139601		0		2014-04-13 02:48:30
13		5312.55913004		5289.19137282		13.3820100986		0		2014-04-13 02:49:00
13		5029.79750534		5025.81734473		4.61661016461		0		2014-04-13 02:49:30
13		4755.31360218		4731.44671888		8.64382467794		0		2014-04-13 02:50:00
13		4490.21578835		4465.91204516		8.94769019106		0		2014-04-13 02:50:30
13		4249.60296281		4240.34937488		10.4653463796		0		2014-04-13 02:51:00
13		4004.29329771		3990.77881462		9.52496627033		0		2014-04-13 02:51:30
13		3770.21696333		3748.77703477		11.2941473539		0		2014-04-13 02:52:00
13		3559.25926436		3551.33429831		9.94363196634		0		2014-04-13 02:52:30
13		3359.83207696		3354.26084882		10.2196205418		0		2014-04-13 02:53:00
13		3162.15691936		3143.3546742		10.490599551		0		2014-04-13 02:53:30
13		2988.53613092		2984.96120157		7.88709907407		0		2014-04-13 02:54:00
13		2817.83208831		2811.3497253		15.1003225845		0		2014-04-13 02:54:30
13		2662.52131304		2653.85961369		11.1662504873		0		2014-04-13 02:55:01
13		2522.05354305		2521.74573522		10.3816562627		0		2014-04-13 02:55:31
13		2404.70174268		2397.0637368		5.44762956914		0		2014-04-13 02:56:01
13		2301.3012586		2299.97537626		5.9605070759		0		2014-04-13 02:56:31
13		2208.07513395		2216.44425134		6.71160561661		0		2014-04-13 02:57:01
13		2135.49420597		2124.3731221		12.6427207831		0		2014-04-13 02:57:31
13		2074.88009073		2064.65682752		10.1874375446		0		2014-04-13 02:58:01
13		2032.1302108		2024.38382271		11.2796229865		0		2014-04-13 02:58:31
13		2007.32391675		2009.09831815		8.00824213832		0		2014-04-13 02:59:01
13		1998.01460299		1988.85728219		12.0887528135		0		2014-04-13 02:59:31
13		2004.47789716		2001.20214259		14.3828077441		0		2014-04-13 03:00:01
13		2028.31927808		2025.67359902		11.9311211936		0		2014-04-13 03:00:31
13		2069.39433993		2063.45797444		12.8813018411		0		2014-04-13 03:01:01
13		2127.71320342		2129.1144893		14.9240532959		0		2014-04-13 03:01:31
13		2198.14770508		2191.51539659		12.037402575		0		2014-04-13 03:02:01
13		2283.54126046		2275.91989123		10.8304074763		0		2014-04-13 03:02:31
13		2389.03343554		2384.73632694		9.72047516558		0		2014-04-13 03:03:02
13		2503.77110142		2505.13081633		7.15199717349		0		2014-04-13 03:03:32
13		2640.61776449		2642.10185193		10.3526172792		0		2014-04-13 03:04:02
13		2792.96138751		2797.04704942		9.94113130912		0		2014-04-13 03:04:32
13		2960.05324631		2953.06322348		4.40821055579		0		2014-04-13 03:05:02
13		3140.9655122		3132.23274012		12.535824999		0		2014-04-13 03:05:32
13		3336.77834698		3329.17235776		6.75259771537		0		2014-04-13 03:06:02
13		3533.11055382		3529.5780675		9.83591955916		0		2014-04-13 03:06:32
13		3740.89575063		3721.5921356		9.40784200794		0		2014-04-13 03:07:02
13		3972.33183036		3954.31411781		9.859803367		0		2014-04-13 03:07:32
13		4202.92418105		4209.2935675		5.26075949219		0		2014-04-13 03:08:02
13		4456.15314462		4445.37093937		4.76837590439		0		2014-04-13 03:08:32
13		4718.68589169		4707.28349572		14.2620532225		0		2014-04-13 03:09:02
13		4990.90872062		4984.00138492		8.28538693254		0		2014-04-13 03:09:32
13		5272.10930179		5266.14030307		12.8585413175		0		2014-04-13 03:10:02
13		5559.59766856		5536.79518775		16.1643232264		0		2014-04-13 03:10:32
13		5854.61860538		5838.90466572		9.20137476763		0		2014-04-13 03:11:02
13		6139.1684205		6119.63808378		11.8225405983		0		2014-04-13 03:11:32
13		6427.81998234		6390.80783077		10.9796881854		0		2014-04-13 03:12:02
13		6736.85836728		6700.67717058		13.5433069042		0		2014-04-13 03:12:32
13		7049.38146893		7008.45266313		11.2230892204		0		2014-04-13 03:13:03
13		7364.06864062		7260.78717664		16.0101118415		0		2014-04-13 03:13:33
13		7680.85481568		7604.54382056		13.3202470586		0		2014-04-13 03:14:03
13		7980.99008063		7858.92990462		14.9012650534		0		2014-04-13 03:14:33
13		8297.66295084		8123.39343317		14.8304635802		0		2014-04-13 03:15:03
13		8613.21251857		8310.93079978		14.7202831686		0		2014-04-13 03:15:33
13		8927.5642716		8523.74179193		15.8559127265		0		2014-04-13 03:16:03
13		9238.59744995		8620.19947188		18.6986337764		0		2014-04-13 03:16:33
13		9546.34928729		8633.83843562		22.2582430199		0		2014-04-13 03:17:03
13		9849.16717159		8770.03449039		17.9044220537		0		2014-04-13 03:17:33
13		10146.675715		8820.65639635		13.7087466185		0		2014-04-13 03:18:03
13		10438.3586507		8895.43374623		23.3483012802		0		2014-04-13 03:18:33
13		10723.0523107		8859.14285881		19.4692309226		0		2014-04-13 03:19:03
13		11000.2536869		9013.80433525		19.5494286721		0		2014-04-13 03:19:33
13		11269.0054011		9162.21020685		20.3059328283		0		2014-04-13 03:20:03
13		11528.7240368		8900.54335237		18.7697915777		0		2014-04-13 03:20:33
13		11778.8335829		9182.07301632		20.2075422938		0		2014-04-13 03:21:03
13		12018.3526893		8942.98476346		23.3252095655		0		2014-04-13 03:21:33
13		12246.8411066		8843.42273672		22.5142952991		0		2014-04-13 03:22:04
13		12463.5211469		9375.88721568		20.0569647675		0		2014-04-13 03:22:34
13		12667.8148622		9144.22595709		20.4271378282		0		2014-04-13 03:23:04
13		12859.3755999		9006.57885994		23.4729228205		0		2014-04-13 03:23:34
13		13037.414851		9085.78407143		27.3055020576		0		2014-04-13 03:24:04
13		13201.4242142		9505.75896273		18.9872364468		0		2014-04-13 03:24:34
13		13351.0932259		9246.56751146		23.7525178313		0		2014-04-13 03:25:04
13		13486.0535747		9303.18875654		19.5521460289		0		2014-04-13 03:25:34
13		13605.7968486		9019.70345853		17.7681038012		0		2014-04-13 03:26:04
13		13710.1591607		9295.89955446		19.9766169875		0		2014-04-13 03:26:34
13		13798.6956674		9254.81937102		25.9357384342		0		2014-04-13 03:27:04
13		13871.2202898		9160.54852101		22.0163051014		0		2014-04-13 03:27:34
13		13927.5676455		8522.4991532		21.8452382269		0		2014-04-13 03:28:04
13		13967.4981426		9031.34253121		22.5593078533		0		2014-04-13 03:28:34
13		13990.9894597		9209.05636033		24.5763702153		0		2014-04-13 03:29:04
13		13997.9392235		9052.47592288		19.2239065161		0		2014-04-13 03:29:34
13		13988.3111289		9134.34879791		21.9933784591		0		2014-04-13 03:30:04
13		13962.1526906		9108.21428075		20.4272943223		0		2014-04-13 03:30:34
13		13919.5219146		9260.53498418		14.1142192761		0		2014-04-13 03:31:04
13		13860.5709094		8983.63227668		22.1403639109		0		2014-04-13 03:31:34
13		13785.3962168		9143.6320999		27.4633138787		0		2014-04-13 03:32:04
13		13694.3100702		9427.53319377		17.9677478023		0		2014-04-13 03:32:34
14		12223.2470795		9219.49459326		15.9453085374		0		2014-04-13 03:37:05
14		11993.4900393		7471.05949176		18.4610093063		0		2014-04-13 03:37:35
14		11752.460426		7559.28893032		10.1016533911		0		2014-04-13 03:38:05
14		11515.3335684		9249.59881378		15.5809595238		0		2014-04-13 03:38:35
14		11254.9743713		9161.90193446		17.3438564419		0		2014-04-13 03:39:05
14		10985.6589754		9385.3814951		24.5482202951		0		2014-04-13 03:39:35
14		10707.9373208		9244.02312506		14.1442788685		0		2014-04-13 03:40:05
14		10422.7501176		9171.72765796		16.1823521562		0		2014-04-13 03:40:35
14		10130.5558954		9089.77489528		19.9188497909		0		2014-04-13 03:41:05
14		9832.37784589		8993.57946178		14.3132590426		0		2014-04-13 03:41:35
